0,1,2,3,4,5,6,7,8,9,10,11,12
,47.37%,36.84%,13.16%2.63%,0.00%,,,,,,,,
MARB-101-401,14,2,0 0,1,,17 3.647,0.0,0.0,0.0,3.0,0.0,20 MALONEY B
,82.35%,11.76%,0.00%0.00%,5.88%,,,,,,,,
MARB-101-402,17,1,1 1,0,,20 3.700,0.0,0.0,0.0,1.0,0.0,21 MALONEY B
,85.00%,5.00%,5.00%5.00%,0.00%,,,,,,,,
MARB-101-403,3,1,3 1,1,,9 2.444,0.0,0.0,0.0,2.0,0.0,11 MALONEY B
,33.33%,11.11%,33.33%  11.11%  11.11%,,,,,,,,,
COURSE TOTAL:,34,4,4 2,2,,46 3.435,0.0,0.0,0.0,6.0,0.0,52
,73.91%,8.70%,8.70%4.35%,4.35%,,,,,,,,
COURSE TOTAL:,6,9,1 0,0,,16 3.313,0.0,0.0,0.0,0.0,0.0,16
,37.50%,56.25%,6.25%0.00%,0.00%,,,,,,,,
MARB-301-401,15,1,0 0,0,,16 3.938,0.0,0.0,0.0,0.0,0.0,16 BRINKMEYER R
,93.75%,6.25%,0.00%0.00%,0.00%,,,,,,,,
MARB-301-402,11,4,0 0,0,,15 3.733,1.0,0.0,0.0,0.0,0.0,16 BRINKMEYER R
,73.33%,26.67%,0.00%0.00%,0.00%,,,,,,,,
MARB-301-403,10,6,0 0,0,,16 3.625,0.0,0.0,0.0,0.0,0.0,16 BRINKMEYER R
,62.50%,37.50%,0.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,36,11,0 0,0,,47 3.766,1.0,0.0,0.0,0.0,0.0,48
,76.60%,23.40%,0.00%0.00%,0.00%,,,,,,,,
MARB-303-401,9,5,4 0,1,,19 3.105,0.0,0.0,0.0,1.0,0.0,20 HIGHFIELD W
,47.37%,26.32%,21.05%0.00%,5.26%,,,,,,,,
MARB-303-402,3,7,8 0,2,,20 2.450,0.0,0.0,0.0,0.0,0.0,20 HIGHFIELD W
,15.00%,35.00%,40.00%0.00%  10.00%,,,,,,,,,
MARB-303-403,5,11,4 0,0,,20 3.050,0.0,0.0,0.0,0.0,0.0,20 HIGHFIELD W
,25.00%,55.00%,20.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,17,23,16 0,3,,59 2.864,0.0,0.0,0.0,1.0,0.0,60
,28.81%,38.98%,27.12%0.00%,5.08%,,,,,,,,
MARB-310-401,1,1,7 8,1,,18 1.611,0.0,0.0,0.0,1.0,0.0,19 KANZ J
,5.56%,5.56%,38.89%  44.44%,5.56%,,,,,,,,
MARB-310-402,0,0,12 5,1,,18 1.611,0.0,0.0,0.0,1.0,0.0,19 KANZ J
,0.00%,0.00%,66.67%  27.78%,5.56%,,,,,,,,
MARB-310-403,0,0,3 7,0,,10 1.300,0.0,0.0,0.0,3.0,0.0,13 KANZ J
,0.00%,0.00%,30.00%  70.00%,0.00%,,,,,,,,
MARB-310-405,1,2,6 9,0,,18 1.722,0.0,0.0,0.0,0.0,0.0,18 KANZ J
,5.56%,11.11%,33.33%  50.00%,0.00%,,,,,,,,
COURSE TOTAL:,2,3,37 37,2,,81 1.580,0.0,0.0,0.0,7.0,0.0,88
,2.47%,3.70%,45.68%  45.68%,2.47%,,,,,,,,
MARB-311-401,3,5,3 4,1,,16 2.312,0.0,0.0,0.0,1.0,0.0,17 METZ T
,18.75%,31.25%,18.75%  25.00%,6.25%,,,,,,,,
MARB-311-402,2,5,5 3,2,,17 2.118,0.0,0.0,0.0,0.0,0.0,17 METZ T
,11.76%,29.41%,29.41%  17.65%  11.76%,,,,,,,,,
MARB-311-403,2,3,3 3,1,,12 2.167,0.0,0.0,0.0,1.0,0.0,13 METZ T
,16.67%,25.00%,25.00%  25.00%,8.33%,,,,,,,,
COURSE TOTAL:,7,13,11 10,4,,45 2.200,0.0,0.0,0.0,2.0,0.0,47
,15.56%,28.89%,24.44%  22.22%,8.89%,,,,,,,,
MARB-315-401,3,2,1 1,4,,11 1.909,0.0,0.0,0.0,0.0,0.0,11 MARSHALL C
,27.27%,18.18%,9.09%9.09%  36.36%,,,,,,,,,
MARB-315-402,0,4,4 2,1,,11 2.000,0.0,0.0,0.0,2.0,0.0,13 MARSHALL C
,0.00%,36.36%,36.36%  18.18%,9.09%,,,,,,,,
MARB-315-403,0,8,1 0,2,,11 2.364,0.0,0.0,0.0,2.0,0.0,13 MARSHALL C
,0.00%,72.73%,9.09%0.00%  18.18%,,,,,,,,,
MARB-315-404,5,2,4 3,1,,15 2.467,0.0,0.0,0.0,1.0,0.0,16 MARSHALL C
,33.33%,13.33%,26.67%  20.00%,6.67%,,,,,,,,
MARB-315-405,0,3,4 3,2,,12 1.667,0.0,0.0,0.0,0.0,0.0,12 MARSHALL C
,0.00%,25.00%,33.33%  25.00%  16.67%,,,,,,,,,
MARB-315-406,0,3,1 4,2,,10 1.500,0.0,0.0,0.0,1.0,0.0,11 MARSHALL C
,0.00%,30.00%,10.00%  40.00%  20.00%,,,,,,,,,
MARB-335-401,1,1,12,1,0,15 2.133,0.0,0.0,0.0,1.0,0.0,16 KANZ J
,6.67%,6.67%,80.00%,6.67%,0.00%,,,,,,,
COURSE TOTAL:,1,1,12,1,0,15 2.133,0.0,0.0,0.0,1.0,0.0,16
,6.67%,6.67%,80.00%,6.67%,0.00%,,,,,,,
MARB-345-401,5,5,1,0,0,11 3.364,1.0,0.0,0.0,0.0,0.0,12 ILIFFE T
,45.45%,45.45%,9.09%,0.00%,0.00%,,,,,,,
MARB-345-402,5,5,1,0,0,11 3.364,0.0,0.0,0.0,1.0,0.0,12 ILIFFE T
,45.45%,45.45%,9.09%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,10,10,2,0,0,22 3.364,1.0,0.0,0.0,1.0,0.0,24
,45.45%,45.45%,9.09%,0.00%,0.00%,,,,,,,
MARB-360-401,7,5,0,1,0,13 3.385,0.0,0.0,0.0,0.0,0.0,13 ALVARADO-BREMER J
,53.85%,38.46%,0.00%,7.69%,0.00%,,,,,,,
MARB-360-402,7,5,0,0,0,12 3.583,0.0,0.0,0.0,0.0,0.0,12 ALVARADO-BREMER J
,58.33%,41.67%,0.00%,0.00%,0.00%,,,,,,,
MARB-360-403,10,1,1,0,0,12 3.750,0.0,0.0,0.0,0.0,0.0,12 ALVARADO-BREMER J
,83.33%,8.33%,8.33%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,24,11,1,1,0,37 3.568,0.0,0.0,0.0,0.0,0.0,37
,64.86%,29.73%,2.70%,2.70%,0.00%,,,,,,,
MARB-401-401,13,12,5,0,0,30 3.267,0.0,0.0,0.0,0.0,0.0,30 DAVIS R
,43.33%,40.00%,16.67%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,13,12,5,0,0,30 3.267,0.0,0.0,0.0,0.0,0.0,30
,43.33%,40.00%,16.67%,0.00%,0.00%,,,,,,,
MARB-403-250,10,3,0,0,0,13 3.769,0.0,0.0,0.0,0.0,0.0,13 WURSIG B
MARB-403-251,6,6,1 0,0,,13 3.385,0.0,0.0,0.0,0.0,0.0,13 WURSIG B
,46.15%,46.15%,7.69%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,16,9,1 0,0,,26 3.577,0.0,0.0,0.0,0.0,0.0,26
,61.54%,34.62%,3.85%0.00%,0.00%,,,,,,,,
MARB-408-901,0,4,4 1,1,,10 2.100,0.0,0.0,0.0,4.0,0.0,14 QUIGG A
,0.00%,40.00%,40.00%  10.00%  10.00%,,,,,,,,,
MARB-408-902,1,5,4 2,1,,13 2.231,0.0,0.0,0.0,2.0,0.0,15 QUIGG A
,7.69%,38.46%,30.77%  15.38%,7.69%,,,,,,,,
MARB-408-904,0,1,5 4,1,,11 1.546,0.0,0.0,0.0,1.0,0.0,12 QUIGG A
,0.00%,9.09%,45.45%  36.36%,9.09%,,,,,,,,
COURSE TOTAL:,1,10,13 7,3,,34 1.971,0.0,0.0,0.0,7.0,0.0,41
,2.94%,29.41%,38.24%  20.59%,8.82%,,,,,,,,
MARB-414-401,4,6,1 2,0,,13 2.923,0.0,0.0,0.0,1.0,0.0,14 SCHWARZ J
,30.77%,46.15%,7.69%  15.38%,0.00%,,,,,,,,
COURSE TOTAL:,4,6,1 2,0,,13 2.923,0.0,0.0,0.0,1.0,0.0,14
,30.77%,46.15%,7.69%  15.38%,0.00%,,,,,,,,
MARB-426-401,25,2,0 0,0,,27 3.926,0.0,0.0,0.0,0.0,0.0,27 O'NEAL C
,92.59%,7.41%,0.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,25,2,0 0,0,,27 3.926,0.0,0.0,0.0,0.0,0.0,27
,92.59%,7.41%,0.00%0.00%,0.00%,,,,,,,,
MARB-435-901,0,8,3 1,0,,12 2.583,1.0,0.0,0.0,4.0,0.0,17 SCHULZE A
,0.00%,66.67%,25.00%8.33%,0.00%,,,,,,,,
MARB-435-902,4,4,7 0,1,,16 2.625,0.0,0.0,0.0,0.0,0.0,16 SCHULZE A
