0,1,2,3,4,5,6,7,8,9,10,11,12
VSCS-948-335,15,0,0,0,0,15 4.000,0.0,0.0,0.0,0.0,0.0,15 CRIST M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-336,16,0,0,0,0,16 4.000,0.0,0.0,0.0,0.0,0.0,16 CRIST M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-338,31,0,0,0,0,31 4.000,0.0,0.0,0.0,0.0,1.0,32 HOPPES S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-350,23,0,0,0,0,23 4.000,0.0,0.0,0.0,0.0,0.0,23 BARTON C
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-354,23,10,0,0,0,33 3.697,0.0,0.0,0.0,0.0,0.0,33 ROGERS K
,69.70%,30.30%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-359,12,0,0,0,0,12 4.000,0.0,0.0,0.0,0.0,0.0,12 ROGERS K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-360,4,0,0,0,0,4 4.000,0.0,0.0,0.0,0.0,0.0,4 ROGERS K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-361,14,0,0,0,0,14 4.000,0.0,0.0,0.0,0.0,0.0,14 CARROLL G
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,440,200,5,0,1,647 3.669,0.0,0.0,0.0,0.0,2.0,648
,68.11%,30.96%,0.77%,0.00%,0.15%,,,,,,,
VSCS-953-301,56,5,0,0,0,61 3.918,0.0,0.0,0.0,0.0,0.0,61 CRIST M
,91.80%,8.20%,0.00%,0.00%,0.00%,,,,,,,
VSCS-955-301,22,54,46,2,0,124 2.774,0.0,0.0,0.0,0.0,0.0,124 BARTON C
,17.74%,43.55%,37.10%,1.61%,0.00%,,,,,,,
VPAR-601-600,2,2,1,0,0,5 3.200,0.0,0.0,0.0,0.0,0.0,5 CRAIG T
,40.00%,40.00%,20.00%,0.00%,0.00%,,,,,,,
VPAR-685-629,1,0,0,0,0,1 4.000,0.0,0.0,0.0,0.0,0.0,1 HOLMAN P
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VPAR-691-620,0,0,0,0,0,0 0.000,0.0,1.0,0.0,0.0,0.0,1 SNOWDEN K
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VPAR-691-629,0,0,0,0,0,0 0.000,2.0,0.0,0.0,0.0,0.0,2 HOLMAN P
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,0,0,0,0,0,191 0.000,2.0,1.0,0.0,0.0,0.0,3
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VPAT-643-601,0,0,0,0,0,0 0.000,0.0,0.0,0.0,0.0,1.0,1 EDWARDS J
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VPAT-643-602,2,0,0,0,0,2 4.000,0.0,0.0,0.0,0.0,0.0,2 RUSSELL K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,2,0,0,0,0,2 4.000,0.0,0.0,0.0,0.0,1.0,3
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VPAT-650-600,2,1,0,0,0,3 3.667,0.0,0.0,0.0,0.0,0.0,3 MANSELL K
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,
VPAT-651-600,2,1,0,0,0,3 3.667,0.0,0.0,0.0,0.0,0.0,3 MANSELL K
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,
VPAT-653-600,6,1,0,0,0,7 3.857,0.0,0.0,0.0,0.0,0.0,7 KIER A
,85.71%,14.29%,0.00%,0.00%,0.00%,,,,,,,
VPAT-681-600,0,0,0,0,0,0 0.000,0.0,3.0,0.0,0.0,0.0,3 PORTER B
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,0,0,0,0,0,13 0.000,0.0,5.0,0.0,0.0,0.0,5
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VPAT-685-604,0,0,0,0,0,0 0.000,0.0,0.0,0.0,0.0,1.0,1 EDWARDS J
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
