0,1,2,3,4,5,6,7,8,9,10,11,12
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,
GERM-603-100,6,0,0,0,0,6 4.000,0.0,0.0,0.0,0.0,0.0,6 HAUF C
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,6,0,0,0,0,6 4.000,0.0,0.0,0.0,0.0,0.0,6
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
DEPARTMENT TOTAL:,13,1,0,0,0,14 3.929,0.0,1.0,0.0,0.0,0.0,15
HISP-667-100,8,0,1 0,,0,9 3.778,1.0,0.0,0.0,0.0,0.0,10 CURRY R
,88.89%,0.00%,11.11%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,8,0,1 0,,0,9 3.778,1.0,0.0,0.0,0.0,0.0,10
,88.89%,0.00%,11.11%0.00%,,0.00%,,,,,,,
HISP-689-100,6,0,0 0,,0,6 4.000,0.0,0.0,0.0,0.0,0.0,6 ESPINA E
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,6,0,0 0,,0,6 4.000,0.0,0.0,0.0,0.0,0.0,6
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
SPAN-101-101,8,8,2 1,,0,19 3.210,0.0,0.0,0.0,0.0,0.0,19 HOWARD L
,42.11%,42.11%,10.53%5.26%,,0.00%,,,,,,,
SPAN-101-102,12,4,1 0,,1,18 3.444,0.0,0.0,0.0,0.0,0.0,18 LANTZ A
,66.67%,22.22%,5.56%0.00%,,5.56%,,,,,,,
SPAN-101-103,6,6,4 0,,0,16 3.125,0.0,0.0,0.0,0.0,0.0,16 WEIR GIL H
,37.50%,37.50%,25.00%0.00%,,0.00%,,,,,,,
SPAN-101-104,6,3,1 0,,0,10 3.500,0.0,0.0,0.0,0.0,0.0,10 RODRIGUEZ NACIF M
,60.00%,30.00%,10.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,32,21,8 1,,1,63 3.302,0.0,0.0,0.0,0.0,0.0,63
,50.79%,33.33%,12.70%1.59%,,1.59%,,,,,,,
SPAN-102-201,13,3,2 2,,0,20 3.350,0.0,0.0,0.0,0.0,0.0,20 ADAME A
,65.00%,15.00%,10.00%  10.00%,,0.00%,,,,,,,
SPAN-102-202,15,2,6 0,,0,23 3.391,0.0,0.0,0.0,0.0,0.0,23 AGUILAR J
,65.22%,8.70%,26.09%0.00%,,0.00%,,,,,,,
SPAN-102-203,19,5,0 0,,0,24 3.792,0.0,0.0,0.0,0.0,0.0,24 BREWER R
,79.17%,20.83%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,54,15,9 2,1,,81 3.469,0.0,0.0,0.0,0.0,0.0,81
,66.67%,18.52%,11.11%2.47%,1.23%,,,,,,,,
SPAN-201-101,14,4,3 0,0,,21 3.524,0.0,0.0,0.0,0.0,0.0,21 ROTH K
,66.67%,19.05%,14.29%0.00%,0.00%,,,,,,,,
SPAN-201-102,6,2,0 0,1,,9 3.333,0.0,0.0,0.0,0.0,0.0,9 DE HONORES N
,66.67%,22.22%,0.00%0.00%  11.11%,,,,,,,,,
SPAN-201-103,4,7,3 2,1,,17 2.647,0.0,0.0,0.0,0.0,0.0,17 MCGRAW M
,23.53%,41.18%,17.65%  11.76%,5.88%,,,,,,,,
COURSE TOTAL:,24,13,6 2,2,,47 3.170,0.0,0.0,0.0,0.0,0.0,47
,51.06%,27.66%,12.77%4.26%,4.26%,,,,,,,,
SPAN-202-201,19,5,0 0,0,,24 3.792,0.0,0.0,0.0,0.0,0.0,24 BREWER J
,79.17%,20.83%,0.00%0.00%,0.00%,,,,,,,,
SPAN-202-202,14,2,1 0,1,,18 3.556,0.0,0.0,0.0,0.0,0.0,18 DE CUBA P
,77.78%,11.11%,5.56%0.00%,5.56%,,,,,,,,
SPAN-202-203,6,6,0 0,0,,12 3.500,0.0,0.0,0.0,1.0,0.0,13 ZARATE CASANOVA M
,50.00%,50.00%,0.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,39,13,1 0,1,,54 3.648,0.0,0.0,0.0,1.0,0.0,55
,72.22%,24.07%,1.85%0.00%,1.85%,,,,,,,,
SPAN-221-160,6,3,1 0,0,,10 3.500,0.0,0.0,0.0,0.0,0.0,10 MOYNA M
,60.00%,30.00%,10.00%0.00%,0.00%,,,,,,,,
COURSE TOTAL:,6,3,1 0,0,,10 3.500,0.0,0.0,0.0,0.0,0.0,10
,60.00%,30.00%,10.00%0.00%,0.00%,,,,,,,,
SPAN-222-160,4,5,1 0,0,,10 3.300,0.0,0.0,0.0,0.0,0.0,10 MOYNA M
COURSE TOTAL:,4,5,1,0,0,10 3.300,0.0,0.0,0.0,0.0,0.0,10
,40.00%,50.00%,10.00%,0.00%,0.00%,,,,,,,
SPAN-302-100,6,9,4,0,0,19 3.105,0.0,0.0,0.0,1.0,0.0,20 IMHOFF B
,31.58%,47.37%,21.05%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,6,9,4,0,0,19 3.105,0.0,0.0,0.0,1.0,0.0,20
,31.58%,47.37%,21.05%,0.00%,0.00%,,,,,,,
SPAN-303-901,5,9,1,0,0,15 3.267,0.0,0.0,0.0,0.0,0.0,15 ARIZPE N
,33.33%,60.00%,6.67%,0.00%,0.00%,,,,,,,
SPAN-303-950,11,2,0,0,0,13 3.846,0.0,0.0,0.0,0.0,0.0,13 ARIZPE V
,84.62%,15.38%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,16,11,1,0,0,28 3.536,0.0,0.0,0.0,0.0,0.0,28
,57.14%,39.29%,3.57%,0.00%,0.00%,,,,,,,
SPAN-306-150,11,2,0,0,0,13 3.846,0.0,0.0,0.0,0.0,0.0,13 ARIZPE V
,84.62%,15.38%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,11,2,0,0,0,13 3.846,0.0,0.0,0.0,0.0,0.0,13
,84.62%,15.38%,0.00%,0.00%,0.00%,,,,,,,
