0,1,2,3,4,5,6,7,8,9,10,11,12
,90.24%,7.32%,2.44%0.00%,,0.00%,,,,,,,
EHRD-491-100,6,5,0 0,,0,11 3.546,0.0,0.0,0.0,1.0,0.0,12 REED J
,54.55%,45.45%,0.00%0.00%,,0.00%,,,,,,,
EHRD-491-200,1,7,0 1,,0,9 2.889,0.0,0.0,0.0,0.0,0.0,9 REED J
,11.11%,77.78%,0.00%  11.11%,,0.00%,,,,,,,
COURSE TOTAL:,7,12,0 1,,0,20 3.250,0.0,0.0,0.0,1.0,0.0,21
,35.00%,60.00%,0.00%5.00%,,0.00%,,,,,,,
EHRD-607-723,6,1,0 0,,0,7 3.857,0.0,0.0,0.0,0.0,0.0,7 MCLEAN G
,85.71%,14.29%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,6,1,0 0,,0,7 3.857,0.0,0.0,0.0,0.0,0.0,7
,85.71%,14.29%,0.00%0.00%,,0.00%,,,,,,,
EHRD-618-200,12,0,0 0,,0,12 4.000,0.0,0.0,0.0,0.0,0.0,12 SILVA P
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
EHRD-618-700,2,8,1 0,,0,11 3.091,0.0,0.0,0.0,0.0,0.0,11 SILVA P
KINE-484-351,9,0,0,00,,9 4.000,0.0,0.0,0.0,0.0,0.0,9 GREEN J
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,9,0,0,0 0,,9 4.000,0.0,0.0,0.0,0.0,0.0,9
,100.00%,0.00%,0.00%,0.00%   0.00%,,,,,,,,
KINE-628-100,11,4,0,00,,15 3.733,0.0,0.0,0.0,0.0,0.0,15 BARNES W
,73.33%,26.67%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,11,4,0,0 0,,15 3.733,0.0,0.0,0.0,0.0,0.0,15
,73.33%,26.67%,0.00%,0.00%   0.00%,,,,,,,,
KINE-682-100,4,0,0,01,,5 3.200,0.0,0.0,0.0,0.0,0.0,5 MASSETT M
,80.00%,0.00%,0.00%,0.00%  20.00%,,,,,,,,
KINE-682-200,16,0,0,00,,16 4.000,0.0,0.0,0.0,0.0,0.0,16 FLUCKEY J
,100.00%,0.00%,0.00%,0.00%0.00%,,,,,,,,
COURSE TOTAL:,20,0,0,0 1,,21 3.810,0.0,0.0,0.0,0.0,0.0,21
,95.24%,0.00%,0.00%,0.00%   4.76%,,,,,,,,
SPMT-217-299,23,24,3,01,,51 3.333,0.0,0.0,0.0,1.0,0.0,52 BENNETT G
,45.10%,47.06%,5.88%,0.00%1.96%,,,,,,,,
